numero_orden,peso_total_kg,volumen_total_m3,lineas,unidades,skus_distintos,direccion_normalizada,lat,lon,node_id,tiene_nodo
ORD-CL-202612-000209,36.71,0.276869,6,19,6,AV. PROVIDENCIA 4275,-33.435086638100124,-70.62889344723304,878,True
ORD-CL-202612-000210,294.121,1.707462,26,133,26,CALLE ESTADO 8684,-33.43949515564987,-70.64953513821996,1744,True
ORD-CL-202612-000211,183.602,1.678496,8,41,8,CALLE TEATINOS 7534,-33.436656955578805,-70.65568127045138,2175,True
ORD-CL-202612-000212,55.449,0.230421,9,32,9,CALLE CATEDRAL 3304,-33.438738201983064,-70.66443720992424,1597,True
ORD-CL-202612-000213,25.325000000000003,0.105205,2,10,2,AV. PROVIDENCIA 5573,-33.43606751567123,-70.63111504939877,894,True
ORD-CL-202612-000214,113.706,0.703396,15,51,15,AV. IRARRÁZAVAL 8877,-33.45211752135792,-70.62996532946244,304,True
ORD-CL-202612-000215,71.87299999999999,0.392536,9,31,9,AV. PAJARITOS 8543,-33.488076083068606,-70.75138480605311,799,True
ORD-CL-202612-000216,100.266,0.509683,14,66,14,CALLE TEATINOS 535,-33.43800292133333,-70.65540057866666,2162,True
ORD-CL-202612-000217,133.295,0.769185,13,45,13,CALLE MERCED 8147,-33.44612,-70.739147,1844,True
ORD-CL-202612-000218,208.94299999999998,1.670244,11,75,11,AV. MAPOCHO 6728,-33.432762,-70.686501,666,True
ORD-CL-202612-000219,242.05599999999998,1.496466,23,92,23,AV. VICUÑA MACKENNA 3407,-33.4838469,-70.6205386,1097,True
ORD-CL-202612-000220,39.387,0.151081,7,21,7,CALLE SAN ANTONIO 5691,-33.43487534738776,-70.64887247008978,1989,True
ORD-CL-202612-000221,234.608,1.590227,17,62,17,CALLE MONJITAS 1046,-33.436639090107406,-70.64200400967839,1854,True
ORD-CL-202612-000222,158.276,1.396086,10,54,10,CALLE MERCED 6576,-33.43731790255185,-70.64174538474282,1834,True
ORD-CL-202612-000223,201.181,1.447627,14,62,14,AV. MATTA 4411,-33.45799120274538,-70.64211682398948,709,True
ORD-CL-202612-000224,390.968,2.9432500000000004,11,66,11,AV. MAPOCHO 2352,-33.4322458,-70.6700658,642,True
ORD-CL-202612-000225,137.961,1.119902,10,37,9,AV. LA FLORIDA 934,-33.519235429031845,-70.58115079491817,427,True
ORD-CL-202612-000226,339.295,2.7673870000000003,13,82,13,AV. MAPOCHO 4335,-33.432762,-70.686501,650,True
ORD-CL-202612-000227,13.149999999999999,0.088731,2,7,2,CALLE BANDERA 1508,-33.44046393300847,-70.65220603930719,1544,True
ORD-CL-202612-000228,43.643,0.373324,4,35,4,CALLE HUÉRFANOS 4079,-33.43969907361054,-70.65168277752262,1773,True
ORD-CL-202612-000229,327.95799999999997,2.706102,18,70,18,CALLE ESTADO 6774,-33.43949515564987,-70.64953513821996,1733,True
ORD-CL-202612-000230,179.701,1.420352,14,45,14,AV. INDEPENDENCIA 6313,-33.430113,-70.653323,224,True
ORD-CL-202612-000231,125.268,0.844085,9,31,8,AV. APOQUINDO 1827,-33.415432,-70.5896872,54,True
ORD-CL-202612-000232,190.061,1.1315979999999999,10,49,10,AV. MANUEL MONTT 6241,-33.450409379191655,-70.61310094459272,614,True
ORD-CL-202612-000233,288.47,1.5256429999999999,25,117,25,AV. TOBALABA 2551,-33.4295461,-70.587131,1026,True
ORD-CL-202612-000234,95.654,0.5291170000000001,8,33,8,AV. VICUÑA MACKENNA 4674,-33.4969458,-70.6164608,1107,True
ORD-CL-202612-000235,95.352,0.691964,7,30,7,CALLE ARTURO PRAT 9631,-33.452475519393765,-70.64863131734094,1536,True
ORD-CL-202612-000236,22.355999999999998,0.153905,6,14,6,AVENIDA MAPOCHO 9885,-33.432762,-70.686501,1318,True
ORD-CL-202612-000237,98.87,0.746338,10,37,10,CALLE SAN DIEGO 439,-33.4510802,-70.6506729,2043,True
ORD-CL-202612-000238,114.69,0.641994,16,67,16,CALLE SANTO DOMINGO 1221,-33.43644370408163,-70.6544989489796,2077,True
ORD-CL-202612-000239,115.033,0.8813610000000001,20,78,19,CALLE SAN DIEGO 2452,-33.46971150355578,-70.64855318455172,2028,True
ORD-CL-202612-000240,368.895,2.752654,28,125,27,AV. PAJARITOS 1039,-33.5177306,-70.7573933,745,True
ORD-CL-202612-000241,1.2120000000000002,0.0014039999999999999,2,5,2,CALLE AMUNÁTEGUI 3146,-33.41625625370045,-70.66756956491413,1427,True
ORD-CL-202612-000242,125.125,0.85837,8,47,8,CALLE HUÉRFANOS 4859,-33.43969907361054,-70.65168277752262,1780,True
ORD-CL-202612-000243,66.254,0.676064,7,28,7,AV. DEPARTAMENTAL 1018,-33.5038862,-70.6533757,102,True
ORD-CL-202612-000244,140.845,1.206367,13,52,13,AV. LAS CONDES 5070,-33.393217,-70.544274,460,True
ORD-CL-202612-000245,16.872,0.073884,8,47,8,AV. MANUEL MONTT 6079,-33.450409379191655,-70.61310094459272,612,True
ORD-CL-202612-000246,81.211,0.41552700000000004,13,54,13,AV. TOBALABA 7259,-33.5192884508772,-70.55776388596492,1058,True
ORD-CL-202612-000247,51.278999999999996,0.22013000000000002,15,68,15,AV. INDEPENDENCIA 2139,-33.4076246,-70.6608615,200,True
ORD-CL-202612-000248,149.956,1.054054,27,87,27,AVENIDA MACUL 7401,-33.50734077407407,-70.55569924814814,1294,True
ORD-CL-202612-000249,136.327,0.7106480000000001,22,92,22,AV. MATTA 2703,-33.45799120274538,-70.64211682398948,700,True
ORD-CL-202612-000250,213.727,1.643157,17,48,17,AVENIDA PROVIDENCIA 1433,-33.4281536,-70.6183503,1350,True
ORD-CL-202612-000251,109.29,0.6054889999999999,12,71,11,AV. MANUEL MONTT 1437,-33.4409859,-70.6151908,586,True
ORD-CL-202612-000252,19.21,0.08656699999999999,3,9,3,CALLE ARTURO PRAT 9278,-33.452475519393765,-70.64863131734094,1535,True
ORD-CL-202612-000253,104.106,0.569851,8,53,8,AV. PEDRO DE VALDIVIA 9956,-33.446682,-70.605953,854,True
ORD-CL-202612-000254,93.023,0.789015,15,47,15,AV. IRARRÁZAVAL 3007,-33.454644,-70.5997796,269,True
ORD-CL-202612-000255,302.165,2.115034,22,80,22,CALLE MORANDÉ 3445,-33.43452185756808,-70.65443829443069,1922,True
ORD-CL-202612-000256,154.275,0.8874960000000001,15,83,15,AV. APOQUINDO 793,-33.4153911,-70.5894866,93,True
ORD-CL-202612-000257,69.168,0.465381,9,48,9,CALLE MORANDÉ 7161,-33.43452185756808,-70.65443829443069,1944,True
ORD-CL-202612-000258,221.41500000000002,1.484209,21,115,20,AVENIDA AMÉRICO VESPUCIO 1622,-33.540444336734694,-70.64646485918368,1178,True
ORD-CL-202612-000259,124.637,0.786857,10,43,10,CALLE ESTADO 5453,-33.43949515564987,-70.64953513821996,1721,True
ORD-CL-202612-000260,342.827,2.4227440000000002,29,125,29,AV. MACUL 3026,-33.48243099655173,-70.59910132413793,549,True
ORD-CL-202612-000261,83.719,0.47517600000000004,11,63,11,AV. LIBERTADOR BERNARDO O HIGGINS 8614,-33.448743251107814,-70.67154545028562,531,True
ORD-CL-202612-000262,172.017,1.132319,24,99,24,AV. LIBERTADOR BERNARDO O HIGGINS 4908,-33.4569332,-70.7035986,515,True
ORD-CL-202612-000263,62.618,0.23205499999999998,8,34,8,CALLE MONJITAS 6910,-33.436639090107406,-70.64200400967839,1883,True
ORD-CL-202612-000264,4.859999999999999,0.011292,4,12,4,AV. LAS CONDES 7304,-33.4036395,-70.5564408,475,True
ORD-CL-202612-000265,335.009,2.696943,24,121,23,AV. LAS CONDES 3925,-33.38904613999576,-70.54005416426546,453,True
ORD-CL-202612-000266,301.181,2.08801,25,88,25,CALLE MORANDÉ 2676,-33.43452185756808,-70.65443829443069,1917,True
ORD-CL-202612-000267,108.048,0.659033,11,45,11,AV. MANUEL MONTT 4025,-33.450409379191655,-70.61310094459272,597,True
ORD-CL-202612-000268,71.36,0.430231,11,66,11,AV. SANTA ROSA 5583,-33.5081776,-70.6385268,986,True
ORD-CL-202612-000269,52.67,0.150255,10,47,10,CALLE COMPAÑÍA DE JESÚS 871,-33.439644149230105,-70.66251983715254,1677,True
ORD-CL-202612-000270,153.737,1.299429,7,32,7,AV. MAPOCHO 1503,-33.432762,-70.686501,638,True
ORD-CL-202612-000271,363.824,2.221739,23,110,22,AV. MANUEL MONTT 4307,-33.450409379191655,-70.61310094459272,599,True
ORD-CL-202612-000272,105.456,0.428062,9,68,9,AV. IRARRÁZAVAL 2771,-33.4543753,-70.6023646,263,True
ORD-CL-202612-000273,14.634,0.081756,4,24,4,AV. LA FLORIDA 9292,-33.5380384,-70.5724735,425,True
ORD-CL-202612-000274,77.121,0.27051000000000003,17,83,17,CALLE ARTURO PRAT 2679,-33.47960846326531,-70.64657574693878,1493,True
ORD-CL-202612-000275,135.122,0.768046,12,54,12,AV. PROVIDENCIA 9673,-33.43606751567123,-70.63111504939877,911,True
ORD-CL-202612-000276,157.539,0.423305,10,52,10,AV. SANTA ROSA 4230,-33.49571311052632,-70.63949395263157,976,True
ORD-CL-202612-000277,197.609,0.779384,12,57,12,AV. VICUÑA MACKENNA 6713,-33.51630239,-70.602708028,1118,True
ORD-CL-202612-000278,35.622,0.206857,7,15,7,AV. MANUEL MONTT 4909,-33.450409379191655,-70.61310094459272,605,True
ORD-CL-202612-000279,156.643,1.084383,9,34,9,CALLE ESTADO 5553,-33.43949515564987,-70.64953513821996,1722,True
ORD-CL-202612-000280,58.631,0.28712499999999996,12,33,12,CALLE SAN DIEGO 9579,-33.46971150355578,-70.64855318455172,2074,True
ORD-CL-202612-000281,327.246,2.658601,22,90,22,CALLE MONJITAS 6333,-33.436639090107406,-70.64200400967839,1880,True
ORD-CL-202612-000282,111.26599999999999,0.7750319999999999,5,16,4,CALLE MORANDÉ 1655,-33.386564,-70.676186,1908,True
ORD-CL-202612-000283,70.389,0.5229509999999999,8,24,8,AV. MATTA 5370,-33.45799120274538,-70.64211682398948,717,True
ORD-CL-202612-000284,54.919,0.432155,4,11,4,CALLE MONJITAS 6053,-33.436639090107406,-70.64200400967839,1879,True
ORD-CL-202612-000285,195.24,1.054792,10,62,10,CALLE COMPAÑÍA DE JESÚS 7238,-33.439644149230105,-70.66251983715254,1669,True
ORD-CL-202612-000286,85.454,0.694185,7,32,7,AV. KENNEDY 7565,-33.3927698,-70.5563612,363,True
ORD-CL-202612-000287,116.209,0.859426,12,85,12,AV. KENNEDY 6833,-33.3949678,-70.5630729,355,True
ORD-CL-202612-000288,154.828,1.1820810000000002,5,44,5,AV. KENNEDY 9990,-33.385358,-70.5371862,379,True
ORD-CL-202612-000289,97.756,0.363373,3,29,3,AV. MANUEL MONTT 630,-33.4339546,-70.6170439,615,True
ORD-CL-202612-000290,212.257,1.508811,15,102,15,AV. LIBERTADOR BERNARDO O HIGGINS 2045,-33.44654144285714,-70.66405247142858,492,True
ORD-CL-202612-000291,98.107,0.6137750000000001,7,40,7,CALLE SAN ANTONIO 8998,-33.43487534738776,-70.64887247008978,2004,True
ORD-CL-202612-000292,73.608,0.640191,7,22,7,CALLE SAN DIEGO 9330,-33.46971150355578,-70.64855318455172,2071,True
ORD-CL-202612-000293,157.65800000000002,1.0141689999999999,19,75,19,CALLE CATEDRAL 8449,-33.438738201983064,-70.66443720992424,1628,True
ORD-CL-202612-000294,58.290000000000006,0.337413,5,18,5,AV. DEPARTAMENTAL 3715,-33.4906244,-70.6807458,119,True
ORD-CL-202612-000295,153.577,1.119079,17,68,17,AV. MAPOCHO 4268,-33.432762,-70.686501,649,True
ORD-CL-202612-000296,36.238,0.22347699999999998,4,16,4,AV. MATTA 1351,-33.4599247,-70.6527236,691,True
ORD-CL-202612-000297,123.074,0.986201,8,28,8,AV. LIBERTADOR BERNARDO O HIGGINS 6436,-33.43727432605919,-70.63520991535643,525,True
ORD-CL-202612-000298,27.663,0.09149700000000001,3,9,3,AV. GRECIA 6697,-33.4715385,-70.5640517,180,True
ORD-CL-202612-000299,238.75,1.535305,20,78,20,CALLE SANTO DOMINGO 8998,-33.438971360737774,-70.68787532598256,2125,True
ORD-CL-202612-000300,12.7,0.033343,7,24,7,CALLE COMPAÑÍA DE JESÚS 2116,-33.4400605,-70.6663149,1644,True
ORD-CL-202612-000301,86.933,0.779924,6,32,6,AV. LIBERTADOR BERNARDO O HIGGINS 2384,-33.448750133333334,-70.66995333333332,494,True
ORD-CL-202612-000302,530.1460000000001,4.0529329999999995,20,107,20,CALLE TEATINOS 1584,-33.436656955578805,-70.65568127045138,2140,True
ORD-CL-202612-000303,213.442,1.378983,16,66,16,CALLE ARTURO PRAT 5100,-33.452475519393765,-70.64863131734094,1512,True
ORD-CL-202612-000304,214.064,1.7357420000000001,5,33,5,AV. PROVIDENCIA 4618,-33.43307993353561,-70.62608343748443,882,True
ORD-CL-202612-000305,48.152,0.23126399999999997,7,15,7,CALLE SAN ANTONIO 7402,-33.43487534738776,-70.64887247008978,1994,True
ORD-CL-202612-000306,57.125,0.387619,12,47,12,CALLE ESTADO 1767,-33.43949515564987,-70.64953513821996,1695,True
ORD-CL-202612-000307,434.373,3.33387,20,118,20,AV. KENNEDY 5315,-33.4008463,-70.5787572,340,True
ORD-CL-202612-000308,208.036,1.8435169999999999,16,68,16,AV. INDEPENDENCIA 8147,-33.430113,-70.653323,235,True
ORD-CL-202612-000309,101.575,0.403208,9,69,9,AV. LIBERTADOR BERNARDO O HIGGINS 5665,-33.448743251107814,-70.67154545028562,519,True
ORD-CL-202612-000310,65.112,0.411222,9,31,9,AVENIDA KENNEDY 5716,-33.3994784,-70.5750349,1245,True
ORD-CL-202612-000311,118.578,0.5117510000000001,15,81,15,AV. PROVIDENCIA 5573,-33.43606751567123,-70.63111504939877,894,True
ORD-CL-202612-000312,24.343999999999998,0.13891399999999998,2,10,2,AV. AMÉRICO VESPUCIO 5192,-33.5010597,-70.5878376,25,True
ORD-CL-202612-000313,58.098,0.449042,6,16,6,AV. KENNEDY 5716,-33.3994784,-70.5750349,346,True
ORD-CL-202612-000314,370.26,3.549594,17,120,17,CALLE HUÉRFANOS 6471,-33.43969907361054,-70.65168277752262,1793,True
ORD-CL-202612-000315,56.867,0.317211,4,29,4,AV. MANUEL MONTT 531,-33.43300291851852,-70.61768442962963,607,True
ORD-CL-202612-000316,152.23700000000002,1.523805,6,30,6,CALLE SAN DIEGO 1862,-33.47050244736842,-70.64829097368421,2024,True
ORD-CL-202612-000317,269.096,1.782951,23,86,23,AV. IRARRÁZAVAL 3792,-33.4554805,-70.5901956,278,True
ORD-CL-202612-000318,116.342,0.720121,16,62,16,AV. AMÉRICO VESPUCIO 8124,-33.5291935,-70.603981,36,True
ORD-CL-202612-000319,180.094,1.2011560000000001,6,42,6,AV. MANUEL MONTT 8479,-33.450409379191655,-70.61310094459272,626,True
ORD-CL-202612-000320,216.072,1.521315,17,60,16,AV. LA FLORIDA 5799,-33.5111216,-70.5877909,408,True
ORD-CL-202612-000321,161.155,0.975499,11,55,11,AV. DEPARTAMENTAL 8533,-33.49342680302045,-70.67774623290455,148,True
ORD-CL-202612-000322,99.518,0.40472800000000003,14,76,14,CALLE COMPAÑÍA DE JESÚS 3674,-33.439644149230105,-70.66251983715254,1655,True
ORD-CL-202612-000323,453.58299999999997,4.332485,13,88,13,AV. GRECIA 7990,-33.4744394,-70.54923394583334,189,True
ORD-CL-202612-000324,297.964,2.062772,17,99,17,CALLE ARTURO PRAT 3533,-33.4990640179635,-70.72380992283061,1496,True
ORD-CL-202612-000325,128.43099999999998,0.574955,11,66,11,AV. MAPOCHO 9405,-33.432762,-70.686501,684,True
ORD-CL-202612-000326,88.802,0.506652,12,35,12,CALLE SAN ANTONIO 17,-33.4427141,-70.64758206666667,1964,True
ORD-CL-202612-000327,202.63,0.916943,7,52,7,AV. DEPARTAMENTAL 223,-33.507795,-70.6232996,111,True
ORD-CL-202612-000328,119.203,0.917594,9,33,9,AV. SANTA ROSA 6749,-33.5233031,-70.6360487,996,True
ORD-CL-202612-000329,260.86,1.883615,16,65,16,AV. APOQUINDO 4985,-33.41176647391304,-70.57669653478261,71,True
ORD-CL-202612-000330,221.424,1.734483,9,60,9,AV. KENNEDY 7707,-33.3922105,-70.5551279,366,True
ORD-CL-202612-000331,112.899,0.583147,10,65,10,CALLE COMPAÑÍA DE JESÚS 1424,-33.439218836734696,-70.65715035102042,1641,True
ORD-CL-202612-000332,243.089,2.157006,9,41,9,CALLE SAN DIEGO 1108,-33.459987,-70.648912,2018,True
ORD-CL-202612-000333,80.042,0.507859,7,19,7,AV. MANUEL MONTT 8349,-33.450409379191655,-70.61310094459272,625,True
ORD-CL-202612-000334,111.496,0.5921690000000001,13,48,12,CALLE ESTADO 1081,-33.43949515564987,-70.64953513821996,1686,True
ORD-CL-202612-000335,170.351,1.311067,20,76,20,AV. TOBALABA 2189,-33.4286985,-70.588099,1025,True
ORD-CL-202612-000336,256.502,1.662015,23,96,23,CALLE ARTURO PRAT 9820,-33.452475519393765,-70.64863131734094,1537,True
ORD-CL-202612-000337,36.524,0.256253,5,19,5,CALLE AMUNÁTEGUI 7500,-33.41625625370045,-70.66756956491413,1459,True
ORD-CL-202612-000338,361.422,2.389196,18,69,18,AV. PEDRO DE VALDIVIA 1787,-33.4393373,-70.6071446,816,True
ORD-CL-202612-000339,139.506,0.753679,15,86,15,GRAN AV. JOSÉ MIGUEL CARRERA 1141,-33.5538433,-70.676611,2195,True
ORD-CL-202612-000340,116.937,0.480311,15,59,15,AV. MAPOCHO 8002,-33.432762,-70.686501,676,True
ORD-CL-202612-000341,52.926,0.263901,11,38,11,CALLE HUÉRFANOS 4859,-33.43969907361054,-70.65168277752262,1780,True
ORD-CL-202612-000342,108.232,1.030581,8,38,8,AV. MATTA 1939,-33.45799120274538,-70.64211682398948,695,True
ORD-CL-202612-000343,99.04899999999999,0.906972,11,52,11,AV. APOQUINDO 5742,-33.4096279,-70.5702874,76,True
ORD-CL-202612-000344,47.241,0.180749,7,46,7,CALLE HUÉRFANOS 8536,-33.43969907361054,-70.65168277752262,1799,True
ORD-CL-202612-000345,166.241,1.021811,16,62,16,AV. RECOLETA 6597,-33.431874,-70.647723,948,True
ORD-CL-202612-000346,332.22900000000004,2.2198949999999997,16,136,16,AVENIDA PAJARITOS 2476,-33.5047358070707,-70.75759334343434,1331,True
ORD-CL-202612-000347,37.022000000000006,0.200147,6,14,6,CALLE CATEDRAL 5661,-33.443782747368424,-70.71353729473684,1612,True
ORD-CL-202612-000348,68.773,0.40722200000000003,9,25,9,CALLE ESTADO 8982,-33.43949515564987,-70.64953513821996,1747,True
ORD-CL-202612-000349,149.318,0.9937010000000001,19,67,19,AV. APOQUINDO 3723,-33.415742,-70.5916076,65,True
ORD-CL-202612-000350,335.99499999999995,2.9915870000000004,11,56,11,CALLE AMUNÁTEGUI 562,-33.41625625370045,-70.66756956491413,1444,True
ORD-CL-202612-000351,51.397,0.32040799999999997,11,30,11,CALLE HUÉRFANOS 8536,-33.43969907361054,-70.65168277752262,1799,True
ORD-CL-202612-000352,131.216,0.7630180000000001,15,62,15,GRAN AVENIDA JOSÉ MIGUEL CARRERA 3229,-33.4845123,-70.6496272,2222,True
ORD-CL-202612-000353,96.957,0.815419,4,14,4,CALLE AMUNÁTEGUI 8098,-33.41625625370045,-70.66756956491413,1463,True
ORD-CL-202612-000354,52.08,0.541828,7,16,7,CALLE BANDERA 7093,-33.44046393300847,-70.65220603930719,1567,True
ORD-CL-202612-000355,43.355000000000004,0.244976,5,17,5,AV. PAJARITOS 4330,-33.4845309,-70.7465304,774,True
ORD-CL-202612-000356,168.31900000000002,1.230049,21,58,21,AV. PAJARITOS 4700,-33.4792076,-70.7426405,777,True
ORD-CL-202612-000357,77.556,0.31377700000000003,9,37,9,AVENIDA VITACURA 6815,-33.3877354,-70.5662816,1406,True
ORD-CL-202612-000358,123.041,0.743341,9,44,9,GRAN AVENIDA JOSÉ MIGUEL CARRERA 572,-33.5371408,-70.6740565,2234,True
ORD-CL-202612-000359,78.664,0.551843,7,33,7,CALLE CATEDRAL 7236,-33.438738201983064,-70.66443720992424,1623,True
ORD-CL-202612-000360,73.49300000000001,0.6052339999999999,6,17,6,AV. PAJARITOS 1016,-33.5179575,-70.7573922,744,True
ORD-CL-202612-000361,145.217,1.235358,14,58,14,CALLE AMUNÁTEGUI 6560,-33.41625625370045,-70.66756956491413,1449,True
ORD-CL-202612-000362,53.097,0.29621899999999995,8,41,8,AV. AMÉRICO VESPUCIO 9821,-33.396238,-70.619819,45,True
ORD-CL-202612-000363,195.76,1.350284,20,94,19,AV. APOQUINDO 7890,-33.40802746666667,-70.54867396666667,91,True
ORD-CL-202612-000364,40.509,0.3234679999999999,3,6,3,CALLE MERCED 3073,-33.43731790255185,-70.64174538474282,1817,True
ORD-CL-202612-000365,24.738000000000003,0.07084700000000001,6,34,6,AV. MANUEL MONTT 8349,-33.450409379191655,-70.61310094459272,625,True
ORD-CL-202612-000366,96.43299999999999,0.821937,6,21,6,AV. MAPOCHO 7470,-33.432762,-70.686501,669,True
ORD-CL-202612-000367,128.459,0.939002,10,53,10,AV. IRARRÁZAVAL 2396,-33.453874464485985,-70.6061651,260,True
ORD-CL-202612-000368,28.951,0.11662900000000001,7,16,7,AV. RECOLETA 5538,-33.3751785,-70.6372758,944,True
ORD-CL-202612-000369,121.423,0.749217,7,56,7,AV. SANTA ROSA 9461,-33.548674239246694,-70.63320323839527,1014,True
ORD-CL-202612-000370,193.961,1.274287,26,109,25,AV. TOBALABA 9535,-33.4625373,-70.5517649,1074,True
ORD-CL-202612-000371,113.198,0.6172310000000001,15,79,15,AV. APOQUINDO 1014,-33.4153999,-70.5895295,46,True
ORD-CL-202612-000372,311.616,2.374967,15,85,15,AV. PAJARITOS 734,-33.5207395,-70.75737,793,True
ORD-CL-202612-000373,47.413,0.307736,9,37,9,AV. INDEPENDENCIA 9028,-33.430113,-70.653323,245,True
ORD-CL-202612-000374,176.839,1.062933,17,86,16,CALLE MERCED 6618,-33.43731790255185,-70.64174538474282,1835,True
ORD-CL-202612-000375,69.286,0.6202740000000001,5,12,5,CALLE HUÉRFANOS 6471,-33.43969907361054,-70.65168277752262,1793,True
ORD-CL-202612-000376,195.315,1.249554,19,59,19,AV. MAPOCHO 4652,-33.432762,-70.686501,654,True
ORD-CL-202612-000377,241.30200000000002,2.283103,16,87,16,AV. MANUEL MONTT 756,-33.43502183548387,-70.61642288709677,623,True
ORD-CL-202612-000378,306.717,2.019943,28,115,27,AV. MAPOCHO 1540,-33.432026,-70.658283,639,True
ORD-CL-202612-000379,37.203,0.208448,7,45,7,CALLE SANTO DOMINGO 1982,-33.4381294,-70.6755409,2083,True
ORD-CL-202612-000380,209.768,1.448084,25,116,25,CALLE HUÉRFANOS 438,-33.43969907361054,-70.65168277752262,1775,True
ORD-CL-202612-000381,162.29500000000002,1.3726520000000002,7,29,7,CALLE AMUNÁTEGUI 144,-33.44209326,-70.65622238,1417,True
ORD-CL-202612-000382,70.748,0.664591,6,20,6,AV. MATTA 2839,-33.45799120274538,-70.64211682398948,701,True
ORD-CL-202612-000383,24.21,0.098246,5,16,5,AV. GRECIA 6060,-33.469837659375,-70.57190571875,175,True
ORD-CL-202612-000384,181.687,1.6673930000000001,13,77,13,CALLE SAN ANTONIO 4090,-33.43487534738776,-70.64887247008978,1979,True
ORD-CL-202612-000385,110.554,0.664933,12,51,12,AV. PROVIDENCIA 3337,-33.43606751567123,-70.63111504939877,872,True
ORD-CL-202612-000386,48.086,0.11973299999999999,7,32,7,AV. LAS CONDES 5550,-33.38904613999576,-70.54005416426546,463,True
ORD-CL-202612-000387,42.72,0.285211,9,34,9,AV. AMÉRICO VESPUCIO 2037,-33.47458170743243,-70.57790245202703,7,True
ORD-CL-202612-000388,81.16499999999999,0.436802,10,36,10,CALLE CATEDRAL 3440,-33.438738201983064,-70.66443720992424,1599,True
ORD-CL-202612-000389,143.437,0.631019,20,63,20,CALLE ESTADO 4661,-33.43949515564987,-70.64953513821996,1714,True
ORD-CL-202612-000390,258.594,1.187689,16,90,16,AVENIDA MATTA 4095,-33.45799120274538,-70.64211682398948,1321,True
ORD-CL-202612-000391,165.90200000000002,1.409279,5,22,5,AV. PAJARITOS 235,-33.5249543,-70.75705955000001,751,True
ORD-CL-202612-000392,160.368,1.398171,11,57,11,CALLE MERCED 5537,-33.43731790255185,-70.64174538474282,1830,True
ORD-CL-202612-000393,52.391,0.21002500000000002,9,30,9,AVENIDA MATTA 8464,-33.45799120274538,-70.64211682398948,1328,True
